Date,Count
2019-09-20,234
2019-09-21,175
2019-09-22,356
2019-09-23,317
2019-09-24,270
2019-09-25,268
2019-09-26,250
2019-09-27,266
2019-09-28,241
2019-09-29,237
2019-09-30,236
2019-10-01,247
2019-10-02,267
2019-10-03,284
2019-10-04,252
2019-10-05,168
2019-10-06,217
2019-10-07,293
2019-10-08,222
2019-10-09,242
2019-10-10,283
2019-10-11,315
2019-10-12,164
2019-10-13,252
2019-10-14,313
2019-10-15,285
2019-10-16,267
2019-10-17,300
2019-10-18,309
2019-10-19,188
2019-10-20,280
2019-10-21,322
2019-10-22,260
2019-10-23,302
2019-10-24,289
2019-10-25,280
2019-10-26,195
2019-10-27,268
2019-10-28,268
2019-10-29,237
2019-10-30,300
2019-10-31,231
2019-11-01,213
2019-11-02,116
2019-11-03,217
2019-11-04,284
2019-11-05,243
2019-11-06,284
2019-11-07,324
2019-11-08,245
2019-11-09,162
2019-11-10,282
2019-11-11,330
2019-11-12,406
2019-11-13,290
2019-11-14,322
2019-11-15,234
2019-11-16,145
2019-11-17,290
2019-11-18,343
2019-11-19,259
2019-11-20,273
2019-11-21,289
2019-11-22,271
2019-11-23,131
2019-11-24,123
2019-11-25,124
2019-11-26,138
2019-11-27,115
2019-11-28,69
2019-11-29,131
2019-11-30,266
2019-12-01,401
2019-12-02,331
2019-12-03,240
2019-12-04,284
2019-12-05,291
2019-12-06,243
2019-12-07,103
2019-12-08,195
2019-12-09,246
2019-12-10,254
2019-12-11,237
2019-12-12,235
2019-12-13,185
2019-12-14,115
2019-12-15,146
2019-12-16,196
2019-12-17,169
2019-12-18,195
2019-12-19,211
2019-12-20,156
2019-12-21,93
2019-12-22,91
2019-12-23,91
2019-12-24,67
2019-12-25,64
2019-12-26,109
2019-12-27,132
2019-12-28,116
2019-12-29,125
2019-12-30,144
2019-12-31,116
