Date,Count
2019-01-04,1
2019-01-19,1
2019-02-03,1
2019-02-14,1
2019-03-19,1
2019-04-04,1
2019-04-05,1
2019-04-13,1
2019-04-15,1
2019-04-19,1
2019-04-29,1
2019-05-01,1
2019-05-02,1
2019-05-06,1
2019-05-13,1
2019-05-17,1
2019-05-29,1
2019-06-11,1
2019-06-17,2
2019-06-25,1
2019-06-27,1
2019-06-28,1
2019-07-04,1
2019-07-21,1
2019-07-22,2
2019-07-23,1
2019-08-01,1
2019-08-13,1
2019-08-16,1
2019-08-18,1
2019-08-20,1
2019-08-22,1
2019-09-11,1
2019-09-15,1
2019-09-17,1
2019-09-21,2
2019-09-26,1
2019-10-02,1
2019-10-11,1
2019-10-17,1
2019-10-18,1
2019-10-20,1
2019-10-22,1
2019-10-26,1
2019-10-29,1
2019-11-07,1
2019-11-15,1
2019-11-16,1
2019-11-21,1
2019-11-24,1
2019-11-29,2
2019-12-02,1
2019-12-06,1
2019-12-14,1
2019-12-18,1
2019-12-28,1
2019-12-29,1
2019-12-30,1
